qrCode,buildingId,unitNumber,type,brandModel,status,المبنى,تاريخ أول تسجيل,تاريخ آخر زيارة,عدد الزيارات المسجلة,,,,,,,
SN-302-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-302,غسالة,,,السعادة نستو,,,,,,,,,,
SN-302-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-302,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-303-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-303,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-303-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-303,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-303-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-303,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-303-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-303,غسالة,,,السعادة نستو,,,,,,,,,,
SN-303-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-303,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-304-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-304,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-304-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-304,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-304-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-304,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-304-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-304,غسالة,,,السعادة نستو,,,,,,,,,,
SN-304-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-304,ثلاجة,,,السعادة نستو,,,,,,,,,,
WD-01-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-01,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-01-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-01,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-01-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-01,غسالة,,,الوادي,,,,,,,,,,
WD-01-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-01,ثلاجة,,,الوادي,,,,,,,,,,
WD-02-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-02,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-02-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-02,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-02-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-02,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-02-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-02,غسالة,,,الوادي,,,,,,,,,,
WD-02-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-02,ثلاجة,,,الوادي,,,,,,,,,,
WD-03-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-03,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-03-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-03,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-03-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-03,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-03-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-03,غسالة,,,الوادي,,,,,,,,,,
WD-03-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-03,ثلاجة,,,الوادي,,,,,,,,,,
WD-04-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-04,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-04-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-04,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-04-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-04,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-04-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-04,غسالة,,,الوادي,,,,,,,,,,
WD-04-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-04,ثلاجة,,,الوادي,,,,,,,,,,
WD-101-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-101,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-101-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-101,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-101-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-101,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-101-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-101,غسالة,,,الوادي,,,,,,,,,,
WD-101-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-101,ثلاجة,,,الوادي,,,,,,,,,,
WD-102-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-102,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-102-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-102,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-102-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-102,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-102-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-102,غسالة,,,الوادي,,,,,,,,,,
WD-102-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-102,ثلاجة,,,الوادي,,,,,,,,,,
WD-103-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-103,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-103-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-103,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-103-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-103,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-103-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-103,غسالة,,,الوادي,,,,,,,,,,
WD-103-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-103,ثلاجة,,,الوادي,,,,,,,,,,
WD-104-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-104,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-104-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-104,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-104-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-104,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-104-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-104,غسالة,,,الوادي,,,,,,,,,,
WD-104-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-104,ثلاجة,,,الوادي,,,,,,,,,,
WD-201-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-201,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-201-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-201,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-201-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-201,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-201-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-201,غسالة,,,الوادي,,,,,,,,,,
WD-201-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-201,ثلاجة,,,الوادي,,,,,,,,,,
WD-202-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-202,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-202-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-202,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-202-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-202,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-202-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-202,غسالة,,,الوادي,,,,,,,,,,
WD-202-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-202,ثلاجة,,,الوادي,,,,,,,,,,
WD-203-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-203,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-203-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-203,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-203-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-203,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-203-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-203,غسالة,,,الوادي,,,,,,,,,,
WD-203-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-203,ثلاجة,,,الوادي,,,,,,,,,,
WD-204-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-204,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-204-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-204,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-204-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-204,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-204-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-204,غسالة,,,الوادي,,,,,,,,,,
WD-204-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-204,ثلاجة,,,الوادي,,,,,,,,,,
WD-301-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-301,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-301-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-301,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-301-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-301,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-301-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-301,غسالة,,,الوادي,,,,,,,,,,
WD-301-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-301,ثلاجة,,,الوادي,,,,,,,,,,
WD-302-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-302,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-302-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-302,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-302-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-302,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-302-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-302,غسالة,,,الوادي,,,,,,,,,,
WD-302-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-302,ثلاجة,,,الوادي,,,,,,,,,,
WD-303-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-303,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-303-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-303,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-303-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-303,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-303-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-303,غسالة,,,الوادي,,,,,,,,,,
WD-303-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-303,ثلاجة,,,الوادي,,,,,,,,,,
WD-304-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-304,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-304-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-304,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-304-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-304,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-304-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-304,غسالة,,,الوادي,,,,,,,,,,
WD-304-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-304,ثلاجة,,,الوادي,,,,,,,,,,
WD-401-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-401,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-401-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-401,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-401-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-401,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-401-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-401,غسالة,,,الوادي,,,,,,,,,,
WD-401-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-401,ثلاجة,,,الوادي,,,,,,,,,,
WD-402-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-402,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-402-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-402,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-402-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-402,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-402-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-402,غسالة,,,الوادي,,,,,,,,,,
WD-402-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-402,ثلاجة,,,الوادي,,,,,,,,,,
WD-403-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-403,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-403-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-403,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-403-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-403,غسالة,,,الوادي,,,,,,,,,,
WD-403-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-403,ثلاجة,,,الوادي,,,,,,,,,,
WD-404-AC-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-404,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-404-AC-02,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-404,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-404-AC-03,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-404,مكيف سبليت,,,الوادي,,,,,,,,,,
WD-404-WM-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-404,غسالة,,,الوادي,,,,,,,,,,
WD-404-RF-01,1c54f2e1-78c9-4552-8125-5da8fca6ff1a,WD-404,ثلاجة,,,الوادي,,,,,,,,,,
OK-101-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-101,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-101-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-101,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-101-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-101,غسالة,,,عوقد,,,,,,,,,,
OK-101-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-101,ثلاجة,,,عوقد,,,,,,,,,,
OK-102-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-102,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-102-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-102,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-102-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-102,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-102-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-102,غسالة,,,عوقد,,,,,,,,,,
OK-102-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-102,ثلاجة,,,عوقد,,,,,,,,,,
OK-103-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-103,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-103-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-103,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-103-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-103,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-103-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-103,غسالة,,,عوقد,,,,,,,,,,
OK-103-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-103,ثلاجة,,,عوقد,,,,,,,,,,
OK-104-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-104,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-104-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-104,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-104-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-104,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-104-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-104,غسالة,,,عوقد,,,,,,,,,,
OK-104-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-104,ثلاجة,,,عوقد,,,,,,,,,,
OK-105-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-105,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-105-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-105,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-105-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-105,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-105-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-105,غسالة,,,عوقد,,,,,,,,,,
OK-105-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-105,ثلاجة,,,عوقد,,,,,,,,,,
OK-201-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-201,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-201-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-201,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-201-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-201,غسالة,,,عوقد,,,,,,,,,,
OK-201-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-201,ثلاجة,,,عوقد,,,,,,,,,,
OK-202-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-202,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-202-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-202,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-202-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-202,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-202-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-202,غسالة,,,عوقد,,,,,,,,,,
OK-202-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-202,ثلاجة,,,عوقد,,,,,,,,,,
OK-203-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-203,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-203-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-203,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-203-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-203,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-203-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-203,غسالة,,,عوقد,,,,,,,,,,
OK-203-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-203,ثلاجة,,,عوقد,,,,,,,,,,
OK-204-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-204,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-204-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-204,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-204-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-204,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-204-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-204,غسالة,,,عوقد,,,,,,,,,,
OK-204-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-204,ثلاجة,,,عوقد,,,,,,,,,,
OK-205-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-205,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-205-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-205,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-205-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-205,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-205-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-205,غسالة,,,عوقد,,,,,,,,,,
OK-205-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-205,ثلاجة,,,عوقد,,,,,,,,,,
OK-301-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-301,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-301-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-301,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-301-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-301,غسالة,,,عوقد,,,,,,,,,,
OK-301-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-301,ثلاجة,,,عوقد,,,,,,,,,,
OK-302-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-302,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-302-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-302,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-302-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-302,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-302-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-302,غسالة,,,عوقد,,,,,,,,,,
OK-302-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-302,ثلاجة,,,عوقد,,,,,,,,,,
OK-303-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-303,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-303-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-303,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-303-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-303,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-303-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-303,غسالة,,,عوقد,,,,,,,,,,
OK-303-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-303,ثلاجة,,,عوقد,,,,,,,,,,
OK-304-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-304,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-304-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-304,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-304-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-304,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-304-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-304,غسالة,,,عوقد,,,,,,,,,,
OK-304-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-304,ثلاجة,,,عوقد,,,,,,,,,,
OK-305-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-305,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-305-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-305,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-305-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-305,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-305-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-305,غسالة,,,عوقد,,,,,,,,,,
OK-305-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-305,ثلاجة,,,عوقد,,,,,,,,,,
OK-401-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-401,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-401-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-401,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-401-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-401,غسالة,,,عوقد,,,,,,,,,,
OK-401-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-401,ثلاجة,,,عوقد,,,,,,,,,,
OK-402-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-402,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-402-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-402,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-402-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-402,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-402-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-402,غسالة,,,عوقد,,,,,,,,,,
OK-402-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-402,ثلاجة,,,عوقد,,,,,,,,,,
OK-403-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-403,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-403-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-403,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-403-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-403,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-403-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-403,غسالة,,,عوقد,,,,,,,,,,
OK-403-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-403,ثلاجة,,,عوقد,,,,,,,,,,
OK-404-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-404,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-404-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-404,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-404-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-404,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-404-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-404,غسالة,,,عوقد,,,,,,,,,,
OK-404-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-404,ثلاجة,,,عوقد,,,,,,,,,,
OK-405-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-405,مكيف سبليت,,,عوقد,,,,,,,,,,
